2025-09-16 16:11:26,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:26,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:26,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:26,AVAX,25.37,25.3,,Coinbase → Kraken,0.28%
2025-09-16 16:11:26,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:26,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:26,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:26,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:26,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:26,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:26,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:26,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:26,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:26,SNX,0.57,0.572,,Kraken → Coinbase,0.35%
2025-09-16 16:11:26,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:26,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:26,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:31,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:31,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:31,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:31,AVAX,25.37,25.3,,Coinbase → Kraken,0.28%
2025-09-16 16:11:31,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:31,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:31,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:31,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:31,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:31,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:31,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:31,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:31,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:31,SNX,0.57,0.572,,Kraken → Coinbase,0.35%
2025-09-16 16:11:31,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:31,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:31,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:36,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:36,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:36,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:36,AVAX,25.37,25.31,,Coinbase → Kraken,0.24%
2025-09-16 16:11:36,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:36,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:36,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:36,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:36,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:36,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:36,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:36,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:36,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:36,SNX,0.57,0.572,,Kraken → Coinbase,0.35%
2025-09-16 16:11:36,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:36,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:36,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:41,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:41,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:41,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:41,AVAX,25.37,25.31,,Coinbase → Kraken,0.24%
2025-09-16 16:11:41,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:41,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:41,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:41,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:41,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:41,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:41,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:41,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:41,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:41,SNX,0.57,0.569,,Coinbase → Kraken,0.18%
2025-09-16 16:11:41,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:41,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:41,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:46,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:46,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:46,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:46,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:46,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:46,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:46,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:46,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:46,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:46,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:46,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:46,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:46,SNX,0.57,0.569,,Coinbase → Kraken,0.18%
2025-09-16 16:11:46,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:46,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:46,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:51,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:51,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:51,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:51,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:51,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:51,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:51,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:51,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:51,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:51,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:51,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:51,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:51,SNX,0.57,0.569,,Coinbase → Kraken,0.18%
2025-09-16 16:11:51,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:51,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:51,XTZ,0.646,0.65,,Kraken → Coinbase,0.62%
2025-09-16 16:11:56,ADA,0.7275,0.726,,Coinbase → Kraken,0.21%
2025-09-16 16:11:56,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:11:56,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:11:56,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:11:56,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:11:56,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:11:56,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:11:56,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:11:56,DOT,3.5314,3.52,,Coinbase → Kraken,0.32%
2025-09-16 16:11:56,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:11:56,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:11:56,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:11:56,LTC,96.0,95.89,,Coinbase → Kraken,0.11%
2025-09-16 16:11:56,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:11:56,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:11:56,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:11:56,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:11:56,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:01,AAVE,246.36,246.04,,Coinbase → Kraken,0.13%
2025-09-16 16:12:01,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:01,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:01,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:01,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:01,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:01,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:01,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:12:01,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:01,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:01,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:01,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:01,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:01,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:01,XLM,0.325885,0.326742,,Kraken → Coinbase,0.26%
2025-09-16 16:12:01,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:06,AAVE,246.36,245.97,,Coinbase → Kraken,0.16%
2025-09-16 16:12:06,ALGO,0.1985,0.198,,Coinbase → Kraken,0.25%
2025-09-16 16:12:06,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:06,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:06,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:06,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:06,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:06,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:06,CRO,0.1912,0.1917,,Kraken → Coinbase,0.26%
2025-09-16 16:12:06,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:06,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:06,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:06,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:06,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:06,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:06,XLM,0.325885,0.325401,,Coinbase → Kraken,0.15%
2025-09-16 16:12:06,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:11,AAVE,246.36,245.97,,Coinbase → Kraken,0.16%
2025-09-16 16:12:11,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:11,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:11,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:11,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:11,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:11,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:11,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:11,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:11,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:11,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:11,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:11,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:11,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:11,SHIB,1.091e-05,1.089e-05,,Coinbase → Kraken,0.18%
2025-09-16 16:12:11,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:11,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:16,AAVE,246.36,245.97,,Coinbase → Kraken,0.16%
2025-09-16 16:12:16,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:16,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:16,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:16,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:16,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:16,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:16,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:16,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:16,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:16,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:16,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:16,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:16,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:16,SHIB,1.091e-05,1.089e-05,,Coinbase → Kraken,0.18%
2025-09-16 16:12:16,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:16,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:21,AAVE,246.36,245.97,,Coinbase → Kraken,0.16%
2025-09-16 16:12:21,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:21,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:21,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:21,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:21,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:21,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:21,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:21,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:21,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:21,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:21,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:21,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:21,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:21,SHIB,1.091e-05,1.089e-05,,Coinbase → Kraken,0.18%
2025-09-16 16:12:21,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:21,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:26,ADA,0.726763,0.7259,,Coinbase → Kraken,0.12%
2025-09-16 16:12:26,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:26,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:26,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:26,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:26,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:26,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:26,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:26,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:26,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:26,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:26,GRT,0.07891,0.0788,,Coinbase → Kraken,0.14%
2025-09-16 16:12:26,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:26,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:26,SHIB,1.091e-05,1.089e-05,,Coinbase → Kraken,0.18%
2025-09-16 16:12:26,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:26,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:31,ADA,0.726763,0.7259,,Coinbase → Kraken,0.12%
2025-09-16 16:12:31,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:31,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:31,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:31,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:31,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:31,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:31,BCH,498.49,499.2,,Kraken → Coinbase,0.14%
2025-09-16 16:12:31,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:31,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:31,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:31,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:31,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:31,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:31,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:31,SOL,196.03,195.82,,Coinbase → Kraken,0.11%
2025-09-16 16:12:31,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:31,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:36,ADA,0.726763,0.7259,,Coinbase → Kraken,0.12%
2025-09-16 16:12:36,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:36,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:36,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:36,ATOM,3.7754,3.782,,Kraken → Coinbase,0.17%
2025-09-16 16:12:36,AXS,2.047,2.05,,Kraken → Coinbase,0.15%
2025-09-16 16:12:36,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:36,BCH,498.49,499.2,,Kraken → Coinbase,0.14%
2025-09-16 16:12:36,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:36,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:36,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:36,FIL,2.053,2.06,,Kraken → Coinbase,0.34%
2025-09-16 16:12:36,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:36,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:36,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:36,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
2025-09-16 16:12:36,XTZ,0.645,0.65,,Kraken → Coinbase,0.78%
2025-09-16 16:12:41,ALGO,0.1985,0.1978,,Coinbase → Kraken,0.35%
2025-09-16 16:12:41,ANKR,0.01277,0.01268,,Coinbase → Kraken,0.71%
2025-09-16 16:12:41,APE,0.4909,0.49,,Coinbase → Kraken,0.18%
2025-09-16 16:12:41,ATOM,3.76,3.782,,Kraken → Coinbase,0.59%
2025-09-16 16:12:41,AVAX,25.25,25.3,,Kraken → Coinbase,0.20%
2025-09-16 16:12:41,AXS,2.047,2.04,,Coinbase → Kraken,0.34%
2025-09-16 16:12:41,BAT,0.13108,0.13151,,Kraken → Coinbase,0.33%
2025-09-16 16:12:41,CHZ,0.03458,0.0349,,Kraken → Coinbase,0.93%
2025-09-16 16:12:41,CRO,0.1912,0.191,,Coinbase → Kraken,0.10%
2025-09-16 16:12:41,ENS,19.44,19.59,,Kraken → Coinbase,0.77%
2025-09-16 16:12:41,FIL,2.044,2.05,,Kraken → Coinbase,0.29%
2025-09-16 16:12:41,GRT,0.07869,0.0788,,Kraken → Coinbase,0.14%
2025-09-16 16:12:41,MANA,0.28629,0.286,,Coinbase → Kraken,0.10%
2025-09-16 16:12:41,MASK,1.052,1.05,,Coinbase → Kraken,0.19%
2025-09-16 16:12:41,SHIB,1.087e-05,1.089e-05,,Kraken → Coinbase,0.18%
2025-09-16 16:12:41,UNI,7.8,7.75,,Coinbase → Kraken,0.65%
